date,max_supply,total_supply,the_open_network_foundation,frozen,issued_supply,backers,the_locker,dns_locked,telegram,inactive_early_wallet,mining_smart_contracts,circulating_supply_first_principles,circulating_supply_api
2024-04-20,5105451701,5105451701,80000000,1081000000,3944451701,206000000,1317000000,6000000,340000000,0,0,2075451701,2389609123
2024-04-21,5105500123,5105500123,80000000,1081000000,3944500123,206000000,1317000000,6000000,340000000,0,0,2075500123,2394654097
2024-04-22,5105550719,5105550719,80000000,1081000000,3944550719,206000000,1317000000,6000000,340000000,0,0,2075550719,2394703363
2024-04-23,5105597938,5105597938,80000000,1081000000,3944597938,206000000,1317000000,6000000,340000000,0,0,2075597938,2397787053
2024-04-24,5105641079,5105641079,80000000,1081000000,3944641079,206000000,1317000000,6000000,340000000,0,0,2075641079,2397828371
2024-04-25,5105689318,5105689318,80000000,1081000000,3944689318,206000000,1317000000,6000000,340000000,0,0,2075689318,2397874776
2024-04-26,5105734318,5105734318,80000000,1081000000,3944734318,206000000,1317000000,6000000,340000000,0,0,2075734318,2397917996
2024-04-27,5105781704,5105781704,80000000,1081000000,3944781704,206000000,1317000000,6000000,340000000,0,0,2075781704,2397962426
2024-04-28,5105824402,5105824402,80000000,1081000000,3944824402,206000000,1317000000,6000000,340000000,0,0,2075824402,2398002007
2024-04-29,5105871660,5105871660,80000000,1081000000,3944871660,206000000,1317000000,6000000,340000000,0,0,2075871660,2398045928
2024-04-30,5105918253,5105918253,80000000,1081000000,3944918253,206000000,1317000000,6000000,340000000,0,0,2075918253,2398091130
2024-05-01,5105963883,5105963883,80000000,1081000000,3944963883,206000000,1317000000,6000000,340000000,0,0,2075963883,2398135834
2024-05-02,5106011940,5106011940,80000000,1081000000,3945011940,206000000,1317000000,6000000,340000000,0,0,2076011940,2398182839
2024-05-03,5106062665,5106062665,80000000,1081000000,3945062665,206000000,1317000000,6000000,340000000,0,0,2076062665,2401231962
2024-05-04,5106110947,5106110947,80000000,1081000000,3945110947,206000000,1317000000,6000000,340000000,0,0,2076110947,2403850065
2024-05-05,5106160306,5106160306,80000000,1081000000,3945160306,206000000,1317000000,6000000,340000000,0,0,2076160306,2403898540
2024-05-06,5106206401,5106206401,80000000,1081000000,3945206401,206000000,1317000000,6000000,340000000,0,0,2076206401,2403943522
2024-05-07,5106252872,5106252872,80000000,1081000000,3945252872,206000000,1317000000,6000000,340000000,0,0,2076252872,2404888591
2024-05-08,5106297275,5106297275,80000000,1081000000,3945297275,206000000,1317000000,6000000,340000000,0,0,2076297275,2404931461
2024-05-09,5106341936,5106341936,80000000,1081000000,3945341936,206000000,1317000000,6000000,340000000,0,0,2076341936,2404972589
2024-05-10,5106382233,5106382233,80000000,1081000000,3945382233,206000000,1317000000,6000000,340000000,0,0,2076382233,2405010774
2024-05-11,5106427259,5106427259,80000000,1081000000,3945427259,206000000,1317000000,6000000,340000000,0,0,2076427259,2405053985
2024-05-12,5106473269,5106473269,80000000,1081000000,3945473269,206000000,1317000000,6000000,340000000,0,0,2076473269,2408099188
2024-05-13,5106517795,5106517795,80000000,1081000000,3945517795,206000000,1317000000,6000000,340000000,0,0,2076517795,2408142310
2024-05-14,5106562950,5106562950,80000000,1081000000,3945562950,206000000,1317000000,6000000,340000000,0,0,2076562950,2408186643
2024-05-15,5106608437,5106608437,80000000,1081000000,3945608437,206000000,1317000000,6000000,340000000,0,0,2076608437,2408231209
2024-05-16,5106654881,5106654881,80000000,1081000000,3945654881,206000000,1317000000,6000000,340000000,0,0,2076654881,2408277150
2024-05-17,5106688884,5106688884,80000000,1081000000,3945688884,206000000,1317000000,6000000,340000000,0,0,2076688884,2408310676
2024-05-18,5106717101,5106717101,80000000,1081000000,3945717101,206000000,1317000000,6000000,340000000,0,0,2076717101,2408337198
2024-05-19,5106745850,5106745850,80000000,1081000000,3945745850,206000000,1317000000,6000000,340000000,0,0,2076745850,2408365121
2024-05-20,5106777022,5106777022,80000000,1081000000,3945777022,206000000,1317000000,6000000,340000000,0,0,2076777022,2408395693
2024-05-21,5106810543,5106810543,80000000,1081000000,3945810543,206000000,1317000000,6000000,340000000,0,0,2076810543,2408428690
2024-05-22,5106836951,5106836951,80000000,1081000000,3945836951,206000000,1317000000,6000000,340000000,0,0,2076836951,2408451485
2024-05-23,5106869409,5106869409,80000000,1081000000,3945869409,206000000,1317000000,6000000,340000000,0,0,2076869409,2408483088
2024-05-24,5106902154,5106902154,80000000,1081000000,3945902154,206000000,1317000000,6000000,340000000,0,0,2076902154,2408515524
2024-05-25,5106927895,5106927895,80000000,1081000000,3945927895,206000000,1317000000,6000000,340000000,0,0,2076927895,2408540091
2024-05-26,5106964135,5106964135,80000000,1081000000,3945964135,206000000,1317000000,6000000,340000000,0,0,2076964135,2408575882
2024-05-27,5106998724,5106998724,80000000,1081000000,3945998724,206000000,1317000000,6000000,340000000,0,0,2076998724,2408609716
2024-05-28,5107028844,5107028844,80000000,1081000000,3946028844,206000000,1317000000,6000000,340000000,0,0,2077028844,2408638684
2024-05-29,5107057908,5107057908,80000000,1081000000,3946057908,206000000,1317000000,6000000,340000000,0,0,2077057908,2408667088
2024-05-30,5107091571,5107091571,80000000,1081000000,3946091571,206000000,1317000000,6000000,340000000,0,0,2077091571,2411263637
2024-05-31,5107114200,5107114200,80000000,1081000000,3946114200,206000000,1317000000,6000000,340000000,0,0,2077114200,2412284597
2024-06-01,5107146088,5107146088,80000000,1081000000,3946146088,206000000,1317000000,6000000,340000000,0,0,2077146088,2412315166
2024-06-02,5107175212,5107175212,80000000,1081000000,3946175212,206000000,1317000000,6000000,340000000,0,0,2077175212,2412343382
2024-06-03,5107201577,5107201577,80000000,1081000000,3946201577,206000000,1317000000,6000000,340000000,0,0,2077201577,2412368880
2024-06-04,5107225697,5107225697,80000000,1081000000,3946225697,206000000,1317000000,6000000,340000000,0,0,2077225697,2412392279
2024-06-05,5107254703,5107254703,80000000,1081000000,3946254703,206000000,1317000000,6000000,340000000,0,0,2077254703,2413620063
2024-06-06,5107275877,5107275877,80000000,1081000000,3946275877,206000000,1317000000,6000000,340000000,0,0,2077275877,2415067175
2024-06-07,5107305401,5107305401,80000000,1081000000,3946305401,206000000,1317000000,6000000,340000000,0,0,2077305401,2430163838
2024-06-08,5107331053,5107331053,80000000,1081000000,3946331053,206000000,1317000000,6000000,340000000,0,0,2077331053,2430189102
2024-06-09,5107361847,5107361847,80000000,1081000000,3946361847,206000000,1317000000,6000000,340000000,0,0,2077361847,2431648781
2024-06-10,5107394976,5107394976,80000000,1081000000,3946394976,206000000,1317000000,6000000,340000000,0,0,2077394976,2431679567
2024-06-11,5107431775,5107431775,80000000,1081000000,3946431775,206000000,1317000000,6000000,340000000,0,0,2077431775,2431712242
2024-06-12,5107474114,5107474114,80000000,1081000000,3946474114,206000000,1317000000,6000000,340000000,0,0,2077474114,2431753387
2024-06-13,5107515317,5107515317,80000000,1081000000,3946515317,206000000,1317000000,6000000,340000000,0,0,2077515317,2432793609
2024-06-14,5107556596,5107556596,80000000,1081000000,3946556596,206000000,1317000000,6000000,340000000,0,0,2077556596,2432833767
2024-06-15,5107595594,5107595594,80000000,1081000000,3946595594,206000000,1317000000,6000000,340000000,0,0,2077595594,2432871370
2024-06-16,5107639408,5107639408,80000000,1081000000,3946639408,206000000,1317000000,6000000,340000000,0,0,2077639408,2432914673
2024-06-17,5107685378,5107685378,80000000,1081000000,3946685378,206000000,1317000000,6000000,340000000,0,0,2077685378,2432960154
2024-06-18,5107731850,5107731850,80000000,1081000000,3946731850,206000000,1317000000,6000000,340000000,0,0,2077731850,2438069248
2024-06-19,5107779243,5107779243,80000000,1081000000,3946779243,206000000,1317000000,6000000,340000000,0,0,2077779243,2438115570
2024-06-20,5107827218,5107827218,80000000,1081000000,3946827218,206000000,1317000000,6000000,340000000,0,0,2077827218,2438597865
2024-06-21,5107875457,5107875457,80000000,1081000000,3946875457,206000000,1317000000,6000000,340000000,0,0,2077875457,2458125973
2024-06-22,5107924685,5107924685,80000000,1081000000,3946924685,206000000,1317000000,6000000,340000000,0,0,2077924685,2458174537
2024-06-23,5107972641,5107972641,80000000,1081000000,3946972641,206000000,1317000000,6000000,340000000,0,0,2077972641,2458221682
2024-06-24,5108019247,5108019247,80000000,1081000000,3947019247,206000000,1317000000,6000000,340000000,0,0,2078019247,2458267953
2024-06-25,5108063372,5108063372,80000000,1081000000,3947063372,206000000,1317000000,6000000,340000000,0,0,2078063372,2458310227
2024-06-26,5108107987,5108107987,80000000,1081000000,3947107987,206000000,1317000000,6000000,340000000,0,0,2078107987,2458354202
2024-06-27,5108151351,5108151351,80000000,1081000000,3947151351,206000000,1317000000,6000000,340000000,0,0,2078151351,2459599537
2024-06-28,5108196589,5108196589,80000000,1081000000,3947196589,206000000,1317000000,6000000,340000000,0,0,2078196589,2459642751
2024-06-29,5108244501,5108244501,80000000,1081000000,3947244501,206000000,1317000000,6000000,340000000,0,0,2078244501,2459688784
2024-06-30,5108294719,5108294719,80000000,1081000000,3947294719,206000000,1317000000,6000000,340000000,0,0,2078294719,2459938442
2024-07-01,5108345230,5108345230,80000000,1081000000,3947345230,206000000,1317000000,6000000,340000000,0,0,2078345230,2459988459
2024-07-02,5108393853,5108393853,80000000,1081000000,3947393853,206000000,1317000000,6000000,340000000,0,0,2078393853,2460048040
2024-07-03,5108440884,5108440884,80000000,1081000000,3947440884,206000000,1317000000,6000000,340000000,0,0,2078440884,2460338504
2024-07-04,5108487619,5108487619,80000000,1081000000,3947487619,206000000,1317000000,6000000,340000000,0,0,2078487619,2460384678
2024-07-05,5108533501,5108533501,80000000,1081000000,3947533501,206000000,1317000000,6000000,340000000,0,0,2078533501,2494546106
2024-07-06,5108581403,5108581403,80000000,1081000000,3947581403,206000000,1317000000,6000000,340000000,0,0,2078581403,2501235031
2024-07-07,5108631795,5108631795,80000000,1081000000,3947631795,206000000,1317000000,6000000,340000000,0,0,2078631795,2506046842
2024-07-08,5108678268,5108678268,80000000,1081000000,3947678268,206000000,1317000000,6000000,340000000,0,0,2078678268,2506093028
2024-07-09,5108728053,5108728053,80000000,1081000000,3947728053,206000000,1317000000,6000000,340000000,0,0,2078728053,2506141199
2024-07-10,5108777049,5108777049,80000000,1081000000,3947777049,206000000,1317000000,6000000,340000000,0,0,2078777049,2506189660
2024-07-11,5108820557,5108820557,80000000,1081000000,3947820557,206000000,1317000000,6000000,340000000,0,0,2078820557,2506775587
2024-07-12,5108864453,5108864453,80000000,1081000000,3947864453,206000000,1317000000,6000000,340000000,0,0,2078864453,2506818138
2024-07-13,5108906851,5108906851,80000000,1081000000,3947906851,206000000,1317000000,6000000,340000000,0,0,2078906851,2506858276
2024-07-14,5108949956,5108949956,80000000,1081000000,3947949956,206000000,1317000000,6000000,340000000,0,0,2078949956,2506900577
2024-07-15,5108993375,5108993375,80000000,1081000000,3947993375,206000000,1317000000,6000000,340000000,0,0,2078993375,2506942495
2024-07-16,5109036269,5109036269,80000000,1081000000,3948036269,206000000,1317000000,6000000,340000000,0,0,2079036269,2511531980
2024-07-17,5109079149,5109079149,80000000,1081000000,3948079149,206000000,1317000000,6000000,340000000,0,0,2079079149,2512007532
2024-07-18,5109127210,5109127210,80000000,1081000000,3948127210,206000000,1317000000,6000000,340000000,0,0,2079127210,2512053329
2024-07-19,5109177486,5109177486,80000000,1081000000,3948177486,206000000,1317000000,6000000,340000000,0,0,2079177486,2512101989
2024-07-20,5109223878,5109223878,80000000,1081000000,3948223878,206000000,1317000000,6000000,340000000,0,0,2079223878,2514745920
2024-07-21,5109276673,5109276673,80000000,1081000000,3948276673,206000000,1317000000,6000000,340000000,0,0,2079276673,2514789944
2024-07-22,5109329901,5109329901,80000000,1081000000,3948329901,206000000,1317000000,6000000,340000000,0,0,2079329901,2514841578
2024-07-23,5109383316,5109383316,80000000,1081000000,3948383316,206000000,1317000000,6000000,340000000,0,0,2079383316,2514893337
2024-07-24,5109436828,5109436828,80000000,1081000000,3948436828,206000000,1317000000,6000000,340000000,0,0,2079436828,2514966677
2024-07-25,5109488271,5109488271,80000000,1081000000,3948488271,206000000,1317000000,6000000,340000000,0,0,2079488271,2516368602
2024-07-26,5109541494,5109541494,80000000,1081000000,3948541494,206000000,1317000000,6000000,340000000,0,0,2079541494,2516428380
2024-07-27,5109593875,5109593875,80000000,1081000000,3948593875,206000000,1317000000,6000000,340000000,0,0,2079593875,2516478633
2024-07-28,5109645600,5109645600,80000000,1081000000,3948645600,206000000,1317000000,6000000,340000000,0,0,2079645600,2516528929
2024-07-29,5109698881,5109698881,80000000,1081000000,3948698881,206000000,1317000000,6000000,340000000,0,0,2079698881,2516579405
2024-07-30,5109752049,5109752049,80000000,1081000000,3948752049,206000000,1317000000,6000000,340000000,0,0,2079752049,2516631133
2024-07-31,5109786730,5109786730,80000000,1081000000,3948786730,206000000,1317000000,6000000,340000000,0,0,2079786730,2516664871
2024-08-01,5109829534,5109829534,80000000,1081000000,3948829534,206000000,1317000000,6000000,340000000,0,0,2079829534,2516957467
2024-08-02,5109873650,5109873650,80000000,1081000000,3948873650,206000000,1317000000,6000000,340000000,0,0,2079873650,2516993490
2024-08-03,5109917739,5109917739,80000000,1081000000,3948917739,206000000,1317000000,6000000,340000000,0,0,2079917739,2518035028
2024-08-04,5109964711,5109964711,80000000,1081000000,3948964711,206000000,1317000000,6000000,340000000,0,0,2079964711,2518079495
2024-08-05,5110012206,5110012206,80000000,1081000000,3949012206,206000000,1317000000,6000000,340000000,0,0,2080012206,2518124657
2024-08-06,5110057133,5110057133,80000000,1081000000,3949057133,206000000,1317000000,6000000,340000000,0,0,2080057133,2518188728
2024-08-07,5110101637,5110101637,80000000,1081000000,3949101637,206000000,1317000000,6000000,340000000,0,0,2080101637,2518231166
2024-08-08,5110149379,5110149379,80000000,1081000000,3949149379,206000000,1317000000,6000000,340000000,0,0,2080149379,2518277100
2024-08-09,5110196691,5110196691,80000000,1081000000,3949196691,206000000,1317000000,6000000,340000000,0,0,2080196691,2518322331
2024-08-10,5110246681,5110246681,80000000,1081000000,3949246681,206000000,1317000000,6000000,340000000,0,0,2080246681,2518370776
2024-08-11,5110297768,5110297768,80000000,1081000000,3949297768,206000000,1317000000,6000000,340000000,0,0,2080297768,2518420766
2024-08-12,5110348504,5110348504,80000000,1081000000,3949348504,206000000,1317000000,6000000,340000000,0,0,2080348504,2518470566
2024-08-13,5110396340,5110396340,80000000,1081000000,3949396340,206000000,1317000000,6000000,340000000,0,0,2080396340,2518517033
2024-08-14,5110440160,5110440160,80000000,1081000000,3949440160,206000000,1317000000,6000000,340000000,0,0,2080440160,2518559538
2024-08-15,5110479318,5110479318,80000000,1081000000,3949479318,206000000,1317000000,6000000,340000000,0,0,2080479318,2518598073
2024-08-16,5110523758,5110523758,80000000,1081000000,3949523758,206000000,1317000000,6000000,340000000,0,0,2080523758,2518640773
2024-08-17,5110563412,5110563412,80000000,1081000000,3949563412,206000000,1317000000,6000000,340000000,0,0,2080563412,2518679082
2024-08-18,5110614314,5110614314,80000000,1081000000,3949614314,206000000,1317000000,6000000,340000000,0,0,2080614314,2519115500
2024-08-19,5110666532,5110666532,80000000,1081000000,3949666532,206000000,1317000000,6000000,340000000,0,0,2080666532,2520167352
2024-08-20,5110721587,5110721587,80000000,1081000000,3949721587,206000000,1317000000,6000000,340000000,0,0,2080721587,2522387019
2024-08-21,5110782043,5110782043,80000000,1081000000,3949782043,206000000,1317000000,6000000,340000000,0,0,2080782043,2525456832
2024-08-22,5110844849,5110844849,80000000,1081000000,3949844849,206000000,1317000000,6000000,340000000,0,0,2080844849,2525518469
2024-08-23,5110907671,5110907671,80000000,1081000000,3949907671,206000000,1317000000,6000000,340000000,0,0,2080907671,2525811839
2024-08-24,5110969733,5110969733,80000000,1081000000,3949969733,206000000,1317000000,6000000,340000000,0,0,2080969733,2527122967
2024-08-25,5111025016,5111025016,80000000,1081000000,3950025016,206000000,1317000000,6000000,340000000,0,0,2081025016,2527177509
2024-08-26,5111074819,5111074819,80000000,1081000000,3950074819,206000000,1317000000,6000000,340000000,0,0,2081074819,2534745354
2024-08-27,5111101430,5111101430,80000000,1081000000,3950101430,206000000,1317000000,6000000,340000000,0,0,2081101430,2534771021
2024-08-28,5111099274,5111099274,80000000,1081000000,3950099274,206000000,1317000000,6000000,340000000,0,0,2081099274,2534768629
2024-08-29,5111105774,5111105774,80000000,1081000000,3950105774,206000000,1317000000,6000000,340000000,0,0,2081105774,2534773873
2024-08-30,5111134816,5111134816,80000000,1081000000,3950134816,206000000,1317000000,6000000,340000000,0,0,2081134816,2534799258
2024-08-31,5111184987,5111184987,80000000,1081000000,3950184987,206000000,1317000000,6000000,340000000,0,0,2081184987,2534846570
2024-09-01,5111238936,5111238936,80000000,1081000000,3950238936,206000000,1317000000,6000000,340000000,0,0,2081238936,2534899511
2024-09-02,5111290650,5111290650,80000000,1081000000,3950290650,206000000,1317000000,6000000,340000000,0,0,2081290650,2534949329
2024-09-03,5111340507,5111340507,80000000,1081000000,3950340507,206000000,1317000000,6000000,340000000,0,0,2081340507,2534996565
2024-09-04,5111381836,5111381836,80000000,1081000000,3950381836,206000000,1317000000,6000000,340000000,0,0,2081381836,2535037358
2024-09-05,5111419504,5111419504,80000000,1081000000,3950419504,206000000,1317000000,6000000,340000000,0,0,2081419504,2535100839
2024-09-06,5111464924,5111464924,80000000,1081000000,3950464924,206000000,1317000000,6000000,340000000,0,0,2081464924,2535145749
2024-09-07,5111498369,5111498369,80000000,1081000000,3950498369,206000000,1317000000,6000000,340000000,0,0,2081498369,2532678739
2024-09-08,5111530592,5111530592,80000000,1081000000,3950530592,206000000,1317000000,6000000,340000000,0,0,2081530592,2532704223
2024-09-09,5111570719,5111570719,80000000,1081000000,3950570719,206000000,1317000000,6000000,340000000,0,0,2081570719,2532742614
2024-09-10,5111610140,5111610140,80000000,1081000000,3950610140,206000000,1317000000,6000000,340000000,0,0,2081610140,2532780572
2024-09-11,5111642859,5111642859,80000000,1081000000,3950642859,206000000,1317000000,6000000,340000000,0,0,2081642859,2532803350
2024-09-12,5111682702,5111682702,80000000,1081000000,3950682702,206000000,1317000000,6000000,340000000,0,0,2081682702,2532841905
2024-09-13,5111727384,5111727384,80000000,1081000000,3950727384,206000000,1317000000,6000000,340000000,0,0,2081727384,2532885677
2024-09-14,5111769948,5111769948,80000000,1081000000,3950769948,206000000,1317000000,6000000,340000000,0,0,2081769948,2532927266
2024-09-15,5111819805,5111819805,80000000,1081000000,3950819805,206000000,1317000000,6000000,340000000,0,0,2081819805,2532976416
2024-09-16,5111866783,5111866783,80000000,1081000000,3950866783,206000000,1317000000,6000000,340000000,0,0,2081866783,2533021418
2024-09-17,5111916087,5111916087,80000000,1081000000,3950916087,206000000,1317000000,6000000,340000000,0,0,2081916087,2533067616
2024-09-18,5111967857,5111967857,80000000,1081000000,3950967857,206000000,1317000000,6000000,340000000,0,0,2081967857,2532518308
2024-09-19,5112016388,5112016388,80000000,1081000000,3951016388,206000000,1317000000,6000000,340000000,0,0,2082016388,2532565785
2024-09-20,5112062240,5112062240,80000000,1081000000,3951062240,206000000,1317000000,6000000,340000000,0,0,2082062240,2532608324
2024-09-21,5112105719,5112105719,80000000,1081000000,3951105719,206000000,1317000000,6000000,340000000,0,0,2082105719,2532650988
2024-09-22,5112143728,5112143728,80000000,1081000000,3951143728,206000000,1317000000,6000000,340000000,0,0,2082143728,2532686828
2024-09-23,5112186974,5112186974,80000000,1081000000,3951186974,206000000,1317000000,6000000,340000000,0,0,2082186974,2532728411
2024-09-24,5112226735,5112226735,80000000,1081000000,3951226735,206000000,1317000000,6000000,340000000,0,0,2082226735,2532766616
2024-09-25,5112268932,5112268932,80000000,1081000000,3951268932,206000000,1317000000,6000000,340000000,0,0,2082268932,2535789400
2024-09-26,5112313453,5112313453,80000000,1081000000,3951313453,206000000,1317000000,6000000,340000000,0,0,2082313453,2535832819
2024-09-27,5112333342,5112333342,80000000,1081000000,3951333342,206000000,1317000000,6000000,340000000,0,0,2082333342,2535850806
2024-09-28,5112340802,5112340802,80000000,1081000000,3951340802,206000000,1317000000,6000000,340000000,0,0,2082340802,2535857097
2024-09-29,5112354759,5112354759,80000000,1081000000,3951354759,206000000,1317000000,6000000,340000000,0,0,2082354759,2535870671
2024-09-30,5112371568,5112371568,80000000,1081000000,3951371568,206000000,1317000000,6000000,340000000,0,0,2082371568,2535886494
2024-10-01,5112391019,5112391019,80000000,1081000000,3951391019,206000000,1317000000,6000000,340000000,0,0,2082391019,2525904688
2024-10-02,5112424250,5112424250,80000000,1081000000,3951424250,206000000,1317000000,6000000,340000000,0,0,2082424250,2529062165
2024-10-03,5112471063,5112471063,80000000,1081000000,3951471063,206000000,1317000000,6000000,340000000,0,0,2082471063,2532119047
2024-10-04,5112519459,5112519459,80000000,1081000000,3951519459,206000000,1317000000,6000000,340000000,0,0,2082519459,2532166613
2024-10-05,5112569854,5112569854,80000000,1081000000,3951569854,206000000,1317000000,6000000,340000000,0,0,2082569854,2535231143
2024-10-06,5112622769,5112622769,80000000,1081000000,3951622769,206000000,1317000000,6000000,340000000,0,0,2082622769,2535283879
2024-10-07,5112681933,5112681933,80000000,1081000000,3951681933,206000000,1317000000,6000000,340000000,0,0,2082681933,2535967459
2024-10-08,5112742301,5112742301,80000000,1081000000,3951742301,206000000,1317000000,6000000,340000000,0,0,2082742301,2536026273
2024-10-09,5112803220,5112803220,80000000,1081000000,3951803220,206000000,1317000000,6000000,340000000,0,0,2082803220,2536086119
2024-10-10,5112867862,5112867862,80000000,1081000000,3951867862,206000000,1317000000,6000000,340000000,0,0,2082867862,2536808415
2024-10-11,5112935877,5112935877,80000000,1081000000,3951935877,206000000,1317000000,6000000,340000000,0,0,2082935877,2536875750
2024-10-12,5113001507,5113001507,80000000,1081000000,3952001507,206000000,1317000000,6000000,340000000,0,0,2083001507,2537940173
2024-10-13,5113066844,5113066844,80000000,1081000000,3952066844,206000000,1317000000,6000000,340000000,0,0,2083066844,2538005122
2024-10-14,5113131921,5113131921,80000000,1081000000,3952131921,206000000,1317000000,6000000,340000000,0,0,2083131921,2538069820
2024-10-15,5113189568,5113189568,80000000,1081000000,3952189568,206000000,1317000000,6000000,340000000,0,0,2083189568,2538126649
2024-10-16,5113250991,5113250991,80000000,1081000000,3952250991,206000000,1317000000,6000000,340000000,0,0,2083250991,2538187395
2024-10-17,5113312900,5113312900,80000000,1081000000,3952312900,206000000,1317000000,6000000,340000000,0,0,2083312900,2539185566
2024-10-18,5113375606,5113375606,80000000,1081000000,3952375606,206000000,1317000000,6000000,340000000,0,0,2083375606,2539247266
2024-10-19,5113437969,5113437969,80000000,1081000000,3952437969,206000000,1317000000,6000000,340000000,0,0,2083437969,2539308917
2024-10-20,5113501020,5113501020,80000000,1081000000,3952501020,206000000,1317000000,6000000,340000000,0,0,2083501020,2539371548
2024-10-21,5113562511,5113562511,80000000,1081000000,3952562511,206000000,1317000000,6000000,340000000,0,0,2083562511,2539431539
2024-10-22,5113625037,5113625037,80000000,1081000000,3952625037,206000000,1317000000,6000000,340000000,0,0,2083625037,2539493204
2024-10-23,5113688593,5113688593,80000000,1081000000,3952688593,206000000,1317000000,6000000,340000000,0,0,2083688593,2539556063
2024-10-24,5113752905,5113752905,80000000,1081000000,3952752905,206000000,1317000000,6000000,340000000,0,0,2083752905,2541330737
2024-10-25,5113807102,5113807102,80000000,1081000000,3952807102,206000000,1317000000,6000000,340000000,0,0,2083807102,2541792981
2024-10-26,5113853455,5113853455,80000000,1081000000,3952853455,206000000,1317000000,6000000,340000000,0,0,2083853455,2541837782
2024-10-27,5113913020,5113913020,80000000,1081000000,3952913020,206000000,1317000000,6000000,340000000,0,0,2083913020,2541896181
2024-10-28,5113977035,5113977035,80000000,1081000000,3952977035,206000000,1317000000,6000000,340000000,0,0,2083977035,2543624652
2024-10-29,5114043134,5114043134,80000000,1081000000,3953043134,206000000,1317000000,6000000,340000000,0,0,2084043134,2543729243
2024-10-30,5114105780,5114105780,80000000,1081000000,3953105780,206000000,1317000000,6000000,340000000,0,0,2084105780,2543791505
2024-10-31,5114176087,5114176087,80000000,1081000000,3953176087,206000000,1317000000,6000000,340000000,0,0,2084176087,2543861216
2024-11-01,5114245556,5114245556,80000000,1081000000,3953245556,206000000,1317000000,6000000,340000000,0,0,2084245556,2543929903
2024-11-02,5114316820,5114316820,80000000,1081000000,3953316820,206000000,1317000000,6000000,340000000,0,0,2084316820,2544000800
2024-11-03,5114388423,5114388423,80000000,1081000000,3953388423,206000000,1317000000,6000000,340000000,0,0,2084388423,2544071949
2024-11-04,5114461139,5114461139,80000000,1081000000,3953461139,206000000,1317000000,6000000,340000000,0,0,2084461139,2544144154
2024-11-05,5114527872,5114527872,80000000,1081000000,3953527872,206000000,1317000000,6000000,340000000,0,0,2084527872,2544210140
2024-11-06,5114598229,5114598229,80000000,1081000000,3953598229,206000000,1317000000,6000000,340000000,0,0,2084598229,2544280246
2024-11-07,5114672483,5114672483,80000000,1081000000,3953672483,206000000,1317000000,6000000,340000000,0,0,2084672483,2544354236
2024-11-08,5114747185,5114747185,80000000,1081000000,3953747185,206000000,1317000000,6000000,340000000,0,0,2084747185,2544742075
2024-11-09,5114822012,5114822012,80000000,1081000000,3953822012,206000000,1317000000,6000000,340000000,0,0,2084822012,2544816142
2024-11-10,5114893018,5114893018,80000000,1081000000,3953893018,206000000,1317000000,6000000,340000000,0,0,2084893018,2545286677
2024-11-11,5114959688,5114959688,80000000,1081000000,3953959688,206000000,1317000000,6000000,340000000,0,0,2084959688,2545352810
2024-11-12,5115026694,5115026694,80000000,1081000000,3954026694,206000000,1317000000,6000000,340000000,0,0,2085026694,2545417950
2024-11-13,5115095619,5115095619,80000000,1081000000,3954095619,206000000,1317000000,6000000,340000000,0,0,2085095619,2545485546
2024-11-14,5115165917,5115165917,80000000,1081000000,3954165917,206000000,1317000000,6000000,340000000,0,0,2085165917,2545555302
2024-11-15,5115237038,5115237038,80000000,1081000000,3954237038,206000000,1317000000,6000000,340000000,0,0,2085237038,2545726086
2024-11-16,5115308736,5115308736,80000000,1081000000,3954308736,206000000,1317000000,6000000,340000000,0,0,2085308736,2545796889
2024-11-17,5115383502,5115383502,80000000,1081000000,3954383502,206000000,1317000000,6000000,340000000,0,0,2085383502,2545871332
2024-11-18,5115459812,5115459812,80000000,1081000000,3954459812,206000000,1317000000,6000000,340000000,0,0,2085459812,2545947121
2024-11-19,5115534029,5115534029,80000000,1081000000,3954534029,206000000,1317000000,6000000,340000000,0,0,2085534029,2546020880
2024-11-20,5115606600,5115606600,80000000,1081000000,3954606600,206000000,1317000000,6000000,340000000,0,0,2085606600,2546257064
2024-11-21,5115681400,5115681400,80000000,1081000000,3954681400,206000000,1317000000,6000000,340000000,0,0,2085681400,2546331220
2024-11-22,5115752980,5115752980,80000000,1081000000,3954752980,206000000,1317000000,6000000,340000000,0,0,2085752980,2546727234
2024-11-23,5115825359,5115825359,80000000,1081000000,3954825359,206000000,1317000000,6000000,340000000,0,0,2085825359,2546798885
2024-11-24,5115895367,5115895367,80000000,1081000000,3954895367,206000000,1317000000,6000000,340000000,0,0,2085895367,2546868603
2024-11-25,5115967375,5115967375,80000000,1081000000,3954967375,206000000,1317000000,6000000,340000000,0,0,2085967375,2546939761
2024-11-26,5116038793,5116038793,80000000,1081000000,3955038793,206000000,1317000000,6000000,340000000,0,0,2086038793,2547010544
2024-11-27,5116111615,5116111615,80000000,1081000000,3955111615,206000000,1317000000,6000000,340000000,0,0,2086111615,2547082898
2024-11-28,5116177810,5116177810,80000000,1081000000,3955177810,206000000,1317000000,6000000,340000000,0,0,2086177810,2547148331
2024-11-29,5116241271,5116241271,80000000,1081000000,3955241271,206000000,1317000000,6000000,340000000,0,0,2086241271,2547211140
