DATE,PUBLIC_DISTRIBUTION_DAILY,FLARE_LABS_DAILY,FLARE_VC_FUND_DAILY,FLARE_FOUNDATION_DAILY,FOUNDING_TEAM_DAILY,REST_TEAM_ADVISORS_DAILY,BACKERS_DAILY,BURNS_DAILY,TOTAL_UNLOCKS_DAILY,FOUNDATION_UNLOCKS_DAILY,CUMULATIVE_FOUNDATION_UNLOCKS,TEAM_UNLOCKS_DAILY,CUMULATIVE_TEAM_UNLOCKS,NET_SUPPLY_CHANGE,CUMULATIVE_INFLATION,CUMULATIVE_UNLOCKS,CUMULATIVE_BURNS
2023-08-12,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15006467916.645140,17966129.032258,10126064516.129038,56822601.193548,0,25132532432.774178,0.000000
2023-08-13,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15045324388.806430,17966129.032258,10144030645.161296,56822601.193548,0,25189355033.967726,0.000000
2023-08-14,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15084180860.967720,17966129.032258,10161996774.193554,56822601.193548,0,25246177635.161274,0.000000
2023-08-15,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15123037333.129010,17966129.032258,10179962903.225812,56822601.193548,0,25303000236.354822,0.000000
2023-08-16,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15161893805.290300,17966129.032258,10197929032.258070,56822601.193548,0,25359822837.548370,0.000000
2023-08-17,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15200750277.451590,17966129.032258,10215895161.290328,56822601.193548,0,25416645438.741918,0.000000
2023-08-18,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15239606749.612880,17966129.032258,10233861290.322586,56822601.193548,0,25473468039.935466,0.000000
2023-08-19,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15278463221.774170,17966129.032258,10251827419.354844,56822601.193548,0,25530290641.129014,0.000000
2023-08-20,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15317319693.935460,17966129.032258,10269793548.387102,56822601.193548,0,25587113242.322562,0.000000
2023-08-21,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15356176166.096750,17966129.032258,10287759677.419360,56822601.193548,0,25643935843.516110,0.000000
2023-08-22,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15395032638.258040,17966129.032258,10305725806.451618,56822601.193548,0,25700758444.709658,0.000000
2023-08-23,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15433889110.419330,17966129.032258,10323691935.483876,56822601.193548,0,25757581045.903206,0.000000
2023-08-24,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15472745582.580620,17966129.032258,10341658064.516134,56822601.193548,0,25814403647.096754,0.000000
2023-08-25,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15511602054.741910,17966129.032258,10359624193.548392,56822601.193548,0,25871226248.290302,0.000000
2023-08-26,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15550458526.903200,17966129.032258,10377590322.580650,56822601.193548,0,25928048849.483850,0.000000
2023-08-27,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15589314999.064490,17966129.032258,10395556451.612908,56822601.193548,0,25984871450.677398,0.000000
2023-08-28,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15628171471.225780,17966129.032258,10413522580.645166,56822601.193548,0,26041694051.870946,0.000000
2023-08-29,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15667027943.387070,17966129.032258,10431488709.677424,56822601.193548,0,26098516653.064494,0.000000
2023-08-30,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15705884415.548360,17966129.032258,10449454838.709682,56822601.193548,0,26155339254.258042,0.000000
2023-08-31,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15744740887.709650,17966129.032258,10467420967.741940,56822601.193548,0,26212161855.451590,0.000000
2023-09-01,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15783597359.870940,17966129.032258,10485387096.774198,56822601.193548,0,26268984456.645138,0.000000
2023-09-02,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15822453832.032230,17966129.032258,10503353225.806456,56822601.193548,0,26325807057.838686,0.000000
2023-09-03,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15861310304.193520,17966129.032258,10521319354.838714,56822601.193548,0,26382629659.032234,0.000000
2023-09-04,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15900166776.354810,17966129.032258,10539285483.870972,56822601.193548,0,26439452260.225782,0.000000
2023-09-05,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15939023248.516100,17966129.032258,10557251612.903230,56822601.193548,0,26496274861.419330,0.000000
2023-09-06,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,15977879720.677390,17966129.032258,10575217741.935488,56822601.193548,0,26553097462.612878,0.000000
2023-09-07,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,16016736192.838680,17966129.032258,10593183870.967746,56822601.193548,0,26609920063.806426,0.000000
2023-09-08,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,0.000000,56822601.193548,38856472.161290,16055592664.999970,17966129.032258,10611150000.000004,56822601.193548,0,26666742664.999974,0.000000
2023-09-09,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16095744352.899970,18565000.000000,10629715000.000004,58716687.900000,0,26725459352.899974,0.000000
2023-09-10,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16135896040.799970,18565000.000000,10648280000.000004,58716687.900000,0,26784176040.799974,0.000000
2023-09-11,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16176047728.699970,18565000.000000,10666845000.000004,58716687.900000,0,26842892728.699974,0.000000
2023-09-12,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16216199416.599970,18565000.000000,10685410000.000004,58716687.900000,0,26901609416.599974,0.000000
2023-09-13,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16256351104.499970,18565000.000000,10703975000.000004,58716687.900000,0,26960326104.499974,0.000000
2023-09-14,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16296502792.399970,18565000.000000,10722540000.000004,58716687.900000,0,27019042792.399974,0.000000
2023-09-15,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16336654480.299970,18565000.000000,10741105000.000004,58716687.900000,0,27077759480.299974,0.000000
2023-09-16,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16376806168.199970,18565000.000000,10759670000.000004,58716687.900000,0,27136476168.199974,0.000000
2023-09-17,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16416957856.099970,18565000.000000,10778235000.000004,58716687.900000,0,27195192856.099974,0.000000
2023-09-18,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16457109543.999970,18565000.000000,10796800000.000004,58716687.900000,0,27253909543.999974,0.000000
2023-09-19,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16497261231.899970,18565000.000000,10815365000.000004,58716687.900000,0,27312626231.899974,0.000000
2023-09-20,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16537412919.799970,18565000.000000,10833930000.000004,58716687.900000,0,27371342919.799974,0.000000
2023-09-21,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16577564607.699970,18565000.000000,10852495000.000004,58716687.900000,0,27430059607.699974,0.000000
2023-09-22,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16617716295.599970,18565000.000000,10871060000.000004,58716687.900000,0,27488776295.599974,0.000000
2023-09-23,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16657867983.499970,18565000.000000,10889625000.000004,58716687.900000,0,27547492983.499974,0.000000
2023-09-24,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16698019671.399970,18565000.000000,10908190000.000004,58716687.900000,0,27606209671.399974,0.000000
2023-09-25,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16738171359.299970,18565000.000000,10926755000.000004,58716687.900000,0,27664926359.299974,0.000000
2023-09-26,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16778323047.199970,18565000.000000,10945320000.000004,58716687.900000,0,27723643047.199974,0.000000
2023-09-27,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16818474735.099970,18565000.000000,10963885000.000004,58716687.900000,0,27782359735.099974,0.000000
2023-09-28,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16858626422.999970,18565000.000000,10982450000.000004,58716687.900000,0,27841076422.999974,0.000000
2023-09-29,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16898778110.899970,18565000.000000,11001015000.000004,58716687.900000,0,27899793110.899974,0.000000
2023-09-30,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16938929798.799970,18565000.000000,11019580000.000004,58716687.900000,0,27958509798.799974,0.000000
2023-10-01,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,16979081486.699970,18565000.000000,11038145000.000004,58716687.900000,0,28017226486.699974,0.000000
2023-10-02,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17019233174.599970,18565000.000000,11056710000.000004,58716687.900000,0,28075943174.599974,0.000000
2023-10-03,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17059384862.499970,18565000.000000,11075275000.000004,58716687.900000,0,28134659862.499974,0.000000
2023-10-04,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17099536550.399970,18565000.000000,11093840000.000004,58716687.900000,0,28193376550.399974,0.000000
2023-10-05,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17139688238.299970,18565000.000000,11112405000.000004,58716687.900000,0,28252093238.299974,0.000000
2023-10-06,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17179839926.199970,18565000.000000,11130970000.000004,58716687.900000,0,28310809926.199974,0.000000
2023-10-07,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17219991614.099970,18565000.000000,11149535000.000004,58716687.900000,0,28369526614.099974,0.000000
2023-10-08,22534687.900000,9875000.000000,7900000.000000,7742000.000000,5530000.000000,5135000.000000,0.000000,0.000000,58716687.900000,40151687.900000,17260143301.999970,18565000.000000,11168100000.000004,58716687.900000,0,28428243301.999974,0.000000
2023-10-09,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17298999774.161260,17966129.032258,11186066129.032262,50407111.838710,0,28485065903.193522,6415489.354839
2023-10-10,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17337856246.322550,17966129.032258,11204032258.064520,50407111.838710,0,28541888504.387070,12830978.709678
2023-10-11,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17376712718.483840,17966129.032258,11221998387.096778,50407111.838710,0,28598711105.580618,19246468.064517
2023-10-12,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17415569190.645130,17966129.032258,11239964516.129036,50407111.838710,0,28655533706.774166,25661957.419356
2023-10-13,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17454425662.806420,17966129.032258,11257930645.161294,50407111.838710,0,28712356307.967714,32077446.774195
2023-10-14,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17493282134.967710,17966129.032258,11275896774.193552,50407111.838710,0,28769178909.161262,38492936.129034
2023-10-15,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17532138607.129000,17966129.032258,11293862903.225810,50407111.838710,0,28826001510.354810,44908425.483873
2023-10-16,21807762.483871,9556451.612903,7645161.290323,7492258.064516,5351612.903226,4969354.838710,0.000000,6415489.354839,56822601.193548,38856472.161290,17570995079.290290,17966129.032258,11311829032.258068,50407111.838710,0,28882824111.548358,51323914.838712
2023-01-09,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,245927038.903226,182141563.870968,182141563.870968,428068602.774194,0,428068602.774194,0.000000
2023-01-10,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,491854077.806452,182141563.870968,364283127.741936,428068602.774194,0,856137205.548388,0.000000
2023-01-11,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,737781116.709678,182141563.870968,546424691.612904,428068602.774194,0,1284205808.322582,0.000000
2023-01-12,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,983708155.612904,182141563.870968,728566255.483872,428068602.774194,0,1712274411.096776,0.000000
2023-01-13,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,1229635194.516130,182141563.870968,910707819.354840,428068602.774194,0,2140343013.870970,0.000000
2023-01-14,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,1475562233.419356,182141563.870968,1092849383.225808,428068602.774194,0,2568411616.645164,0.000000
2023-01-15,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,1721489272.322582,182141563.870968,1274990947.096776,428068602.774194,0,2996480219.419358,0.000000
2023-01-16,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,1967416311.225808,182141563.870968,1457132510.967744,428068602.774194,0,3424548822.193552,0.000000
2023-01-17,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,2213343350.129034,182141563.870968,1639274074.838712,428068602.774194,0,3852617424.967746,0.000000
2023-01-18,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,2459270389.032260,182141563.870968,1821415638.709680,428068602.774194,0,4280686027.741940,0.000000
2023-01-19,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,2705197427.935486,182141563.870968,2003557202.580648,428068602.774194,0,4708754630.516134,0.000000
2023-01-20,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,2951124466.838712,182141563.870968,2185698766.451616,428068602.774194,0,5136823233.290328,0.000000
2023-01-21,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,3197051505.741938,182141563.870968,2367840330.322584,428068602.774194,0,5564891836.064522,0.000000
2023-01-22,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,3442978544.645164,182141563.870968,2549981894.193552,428068602.774194,0,5992960438.838716,0.000000
2023-01-23,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,3688905583.548390,182141563.870968,2732123458.064520,428068602.774194,0,6421029041.612910,0.000000
2023-01-24,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,3934832622.451616,182141563.870968,2914265021.935488,428068602.774194,0,6849097644.387104,0.000000
2023-01-25,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,4180759661.354842,182141563.870968,3096406585.806456,428068602.774194,0,7277166247.161298,0.000000
2023-01-26,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,4426686700.258068,182141563.870968,3278548149.677424,428068602.774194,0,7705234849.935492,0.000000
2023-01-27,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,4672613739.161294,182141563.870968,3460689713.548392,428068602.774194,0,8133303452.709686,0.000000
2023-01-28,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,4918540778.064520,182141563.870968,3642831277.419360,428068602.774194,0,8561372055.483880,0.000000
2023-01-29,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,5164467816.967746,182141563.870968,3824972841.290328,428068602.774194,0,8989440658.258074,0.000000
2023-01-30,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,5410394855.870972,182141563.870968,4007114405.161296,428068602.774194,0,9417509261.032268,0.000000
2023-01-31,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,5656321894.774198,182141563.870968,4189255969.032264,428068602.774194,0,9845577863.806462,0.000000
2023-02-01,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,5902248933.677424,182141563.870968,4371397532.903232,428068602.774194,0,10273646466.580656,0.000000
2023-02-02,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,6148175972.580650,182141563.870968,4553539096.774200,428068602.774194,0,10701715069.354850,0.000000
2023-02-03,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,6394103011.483876,182141563.870968,4735680660.645168,428068602.774194,0,11129783672.129044,0.000000
2023-02-04,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,6640030050.387102,182141563.870968,4917822224.516136,428068602.774194,0,11557852274.903238,0.000000
2023-02-05,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,6885957089.290328,182141563.870968,5099963788.387104,428068602.774194,0,11985920877.677432,0.000000
2023-02-06,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,7131884128.193554,182141563.870968,5282105352.258072,428068602.774194,0,12413989480.451626,0.000000
2023-02-07,138023813.096774,60483870.967742,48387096.774194,47419354.838710,33870967.741935,31451612.903226,68431886.451613,0.000000,428068602.774194,245927038.903226,7377811167.096780,182141563.870968,5464246916.129040,428068602.774194,0,12842058083.225820,0.000000
