date,team_supply,investors_supply,protocol_launch_supply,bonding_curve_supply,initial_emissions_program_supply,bonding_curve_dexs,community_supply,gross_emissions_native,premine_unlocks_native,net_change_supply_native,burns_native,circulating_supply_native
2024-02-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"732,808,868.31"
2024-02-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"733,488,743.97"
2024-02-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"734,168,619.62"
2024-02-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"734,848,495.27"
2024-02-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"735,528,370.93"
2024-02-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"736,208,246.58"
2024-02-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"736,888,122.23"
2024-02-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"737,567,997.89"
2024-02-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"738,247,873.54"
2024-02-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"738,927,749.19"
2024-02-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"739,607,624.85"
2024-02-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"740,287,500.50"
2024-03-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"740,967,376.15"
2024-03-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"741,647,251.80"
2024-03-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"742,327,127.46"
2024-03-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"743,007,003.11"
2024-03-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"743,686,878.76"
2024-03-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"744,366,754.42"
2024-03-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"745,046,630.07"
2024-03-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"745,726,505.72"
2024-03-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"746,406,381.38"
2024-03-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"747,086,257.03"
2024-03-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"747,766,132.68"
2024-03-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"748,446,008.34"
2024-03-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"749,125,883.99"
2024-03-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"749,805,759.64"
2024-03-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"750,485,635.30"
2024-03-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"751,165,510.95"
2024-03-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"751,845,386.60"
2024-03-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"752,525,262.26"
2024-03-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"753,205,137.91"
2024-03-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"753,885,013.56"
2024-03-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"754,564,889.21"
2024-03-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"755,244,764.87"
2024-03-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"755,924,640.52"
2024-03-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"756,604,516.17"
2024-03-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"757,284,391.83"
2024-03-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"757,964,267.48"
2024-03-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"758,644,143.13"
2024-03-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"759,324,018.79"
2024-03-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"760,003,894.44"
2024-03-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"760,683,770.09"
2024-03-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"761,363,645.75"
2024-04-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"762,043,521.40"
2024-04-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"762,723,397.05"
2024-04-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"763,403,272.71"
2024-04-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"764,083,148.36"
2024-04-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"764,763,024.01"
2024-04-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"765,442,899.66"
2024-04-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"766,122,775.32"
2024-04-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"766,802,650.97"
2024-04-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"767,482,526.62"
2024-04-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"768,162,402.28"
2024-04-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"768,842,277.93"
2024-04-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"769,522,153.58"
2024-04-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"770,202,029.24"
2024-04-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"770,881,904.89"
2024-04-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"771,561,780.54"
2024-04-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"772,241,656.20"
2024-04-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"772,921,531.85"
2024-04-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"773,601,407.50"
2024-04-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"774,281,283.16"
2024-04-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"774,961,158.81"
2024-04-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"775,641,034.46"
2024-04-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"776,320,910.12"
2024-04-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"777,000,785.77"
2024-04-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"777,680,661.42"
2024-04-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"778,360,537.07"
2024-04-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"779,040,412.73"
2024-04-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"779,720,288.38"
2024-04-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"780,400,164.03"
2024-04-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"781,080,039.69"
2024-04-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"781,759,915.34"
2024-05-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"782,439,790.99"
2024-05-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"783,119,666.65"
2024-05-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"783,799,542.30"
2024-05-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"784,479,417.95"
2024-05-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"785,159,293.61"
2024-05-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"785,839,169.26"
2024-05-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"786,519,044.91"
2024-05-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"787,198,920.57"
2024-05-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"787,878,796.22"
2024-05-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"788,558,671.87"
2024-05-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"789,238,547.53"
2024-05-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"789,918,423.18"
2024-05-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"790,598,298.83"
2024-05-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"791,278,174.48"
2024-05-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"791,958,050.14"
2024-05-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"792,637,925.79"
2024-05-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"793,317,801.44"
2024-05-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"793,997,677.10"
2024-05-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"794,677,552.75"
2024-05-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"795,357,428.40"
2024-05-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"796,037,304.06"
2024-05-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"796,717,179.71"
2024-05-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"797,397,055.36"
2024-05-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"798,076,931.02"
2024-05-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"798,756,806.67"
2024-05-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"799,436,682.32"
2024-05-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"800,116,557.98"
2024-05-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"800,796,433.63"
2024-05-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"801,476,309.28"
2024-05-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"802,156,184.93"
2024-05-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"802,836,060.59"
2024-06-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"803,515,936.24"
2024-06-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"804,195,811.89"
2024-06-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"804,875,687.55"
2024-06-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"805,555,563.20"
2024-06-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"806,235,438.85"
2024-06-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"806,915,314.51"
2024-06-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"807,595,190.16"
2024-06-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"808,275,065.81"
2024-06-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"808,954,941.47"
2024-06-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"809,634,817.12"
2024-06-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"810,314,692.77"
2024-06-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"810,994,568.43"
2024-06-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"811,674,444.08"
2024-06-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"812,354,319.73"
2024-06-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"813,034,195.39"
2024-06-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"813,714,071.04"
2024-06-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"814,393,946.69"
2024-06-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"815,073,822.34"
2024-06-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"815,753,698.00"
2024-06-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"816,433,573.65"
2024-06-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"817,113,449.30"
2024-06-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"817,793,324.96"
2024-06-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"818,473,200.61"
2024-06-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"819,153,076.26"
2024-06-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"819,832,951.92"
2024-06-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"820,512,827.57"
2024-06-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"821,192,703.22"
2024-06-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"821,872,578.88"
2024-06-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"822,552,454.53"
2024-06-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"823,232,330.18"
2024-07-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"823,912,205.84"
2024-07-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"824,592,081.49"
2024-07-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"825,271,957.14"
2024-07-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"825,951,832.79"
2024-07-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"826,631,708.45"
2024-07-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"827,311,584.10"
2024-07-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"827,991,459.75"
2024-07-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"828,671,335.41"
2024-07-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"829,351,211.06"
2024-07-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"830,031,086.71"
2024-07-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"830,710,962.37"
2024-07-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"831,390,838.02"
2024-07-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"832,070,713.67"
2024-07-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"832,750,589.33"
2024-07-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"833,430,464.98"
2024-07-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"834,110,340.63"
2024-07-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"834,790,216.29"
2024-07-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"835,470,091.94"
2024-07-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"836,149,967.59"
2024-07-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"836,829,843.25"
2024-07-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"837,509,718.90"
2024-07-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"838,189,594.55"
2024-07-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"838,869,470.20"
2024-07-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"839,549,345.86"
2024-07-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"840,229,221.51"
2024-07-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"840,909,097.16"
2024-07-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"841,588,972.82"
2024-07-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"842,268,848.47"
2024-07-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"842,948,724.12"
2024-07-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"843,628,599.78"
2024-07-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"844,308,475.43"
2024-08-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"844,988,351.08"
2024-08-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"845,668,226.74"
2024-08-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"846,348,102.39"
2024-08-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"847,027,978.04"
2024-08-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"847,707,853.70"
2024-08-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"848,387,729.35"
2024-08-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"849,067,605.00"
2024-08-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"849,747,480.65"
2024-08-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"850,427,356.31"
2024-08-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"851,107,231.96"
2024-08-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"851,787,107.61"
2024-08-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"852,466,983.27"
2024-08-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"853,146,858.92"
2024-08-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"853,826,734.57"
2024-08-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"854,506,610.23"
2024-08-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"855,186,485.88"
2024-08-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"855,866,361.53"
2024-08-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"856,546,237.19"
2024-08-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"857,226,112.84"
2024-08-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"857,905,988.49"
2024-08-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"858,585,864.15"
2024-08-22,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"859,265,739.80"
2024-08-23,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"859,945,615.45"
2024-08-24,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"860,625,491.11"
2024-08-25,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"861,305,366.76"
2024-08-26,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"861,985,242.41"
2024-08-27,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"862,665,118.06"
2024-08-28,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"863,344,993.72"
2024-08-29,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"864,024,869.37"
2024-08-30,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"864,704,745.02"
2024-08-31,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"865,384,620.68"
2024-09-01,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"866,064,496.33"
2024-09-02,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"866,744,371.98"
2024-09-03,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"867,424,247.64"
2024-09-04,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"868,104,123.29"
2024-09-05,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"868,783,998.94"
2024-09-06,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"869,463,874.60"
2024-09-07,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"870,143,750.25"
2024-09-08,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"870,823,625.90"
2024-09-09,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"871,503,501.56"
2024-09-10,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"872,183,377.21"
2024-09-11,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"872,863,252.86"
2024-09-12,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"873,543,128.52"
2024-09-13,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"874,223,004.17"
2024-09-14,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"874,902,879.82"
2024-09-15,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"875,582,755.47"
2024-09-16,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"876,262,631.13"
2024-09-17,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"876,942,506.78"
2024-09-18,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"877,622,382.43"
2024-09-19,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"878,302,258.09"
2024-09-20,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"878,982,133.74"
2024-09-21,"239,071","239,071.04","182,481.75",0,"19,251.82",0,0,0,"679,875.65","679,875.65",0,"879,662,009.39"
